2016-21-11 23:00:00;125'255;125'310;125'175;125'230
2016-22-11 23:00:00;125'230;125'295;124'275;125'125
2016-23-11 23:00:00;125'120;125'125;125'025;125'030
2016-24-11 23:00:00;125'040;125'120;124'255;125'080
2016-27-11 23:00:00;125'115;125'235;125'100;125'230
2016-28-11 23:00:00;125'225;125'265;125'115;125'260
2016-29-11 23:00:00;125'045;125'060;124'085;124'130
2016-30-11 23:00:00;124'125;124'145;123'190;123'300
2016-01-12 23:00:00;123'305;124'200;123'305;124'170
2016-04-12 23:00:00;124'260;125'020;124'000;124'130
2016-05-12 23:00:00;124'140;124'200;124'125;124'155
2016-06-12 23:00:00;124'165;124'275;124'130;124'275
2016-07-12 23:00:00;124'280;124'280;124'065;124'115
2016-08-12 23:00:00;124'115;124'180;123'280;123'300
2016-11-12 23:00:00;123'285;124'050;123'165;124'005
2016-12-12 23:00:00;124'015;124'100;123'265;123'315
2016-13-12 23:00:00;124'000;124'135;122'305;123'010
2016-14-12 23:00:00;123'010;123'045;122'145;122'235
2016-15-12 23:00:00;122'230;123'055;122'205;122'265
2016-18-12 23:00:00;122'265;123'135;122'260;123'095
2016-19-12 23:00:00;123'090;123'115;122'290;123'055
2016-20-12 23:00:00;123'070;123'120;123'005;123'115
2016-21-12 23:00:00;123'115;123'135;123'015;123'080
2016-22-12 23:00:00;123'085;123'150;123'065;123'110
2016-26-12 23:00:00;123'110;123'110;123'030;123'060
2016-27-12 23:00:00;123'060;123'220;123'050;123'200
2016-28-12 23:00:00;123'205;124'025;123'195;123'300
2016-29-12 23:00:00;123'310;124'105;123'275;124'045
2017-02-01 23:00:00;124'040;124'075;123'185;124'035
2017-03-01 23:00:00;124'045;124'090;123'275;124'065
2017-04-01 23:00:00;124'065;125'010;124'035;124'310
2017-05-01 23:00:00;124'305;125'105;124'100;124'120
2017-08-01 23:00:00;124'125;124'275;124'075;124'270
2017-09-01 23:00:00;124'265;124'295;124'200;124'245
2017-10-01 23:00:00;124'250;125'065;124'185;124'235
2017-11-01 23:00:00;124'245;125'105;124'240;124'280
2017-12-01 23:00:00;124'280;125'100;124'110;124'210
2017-15-01 23:00:00;124'225;125'010;124'220;124'265
2017-16-01 23:00:00;124'265;125'135;124'250;125'080
2017-17-01 23:00:00;125'075;125'090;124'100;124'105
2017-18-01 23:00:00;124'100;124'155;123'275;124'015
2017-19-01 23:00:00;124'020;124'095;123'250;124'065
2017-22-01 23:00:00;124'055;124'315;124'050;124'270
2017-23-01 23:00:00;124'275;124'300;124'065;124'080
2017-24-01 23:00:00;124'095;124'125;123'235;123'285
2017-25-01 23:00:00;123'295;124'005;123'180;123'310
2017-26-01 23:00:00;123'310;124'060;123'255;124'045
2017-29-01 23:00:00;124'065;124'115;124'020;124'035
2017-30-01 23:00:00;124'045;124'215;124'020;124'140
2017-31-01 23:00:00;124'145;124'150;123'290;124'105
2017-01-02 23:00:00;124'100;124'225;124'075;124'105
2017-02-02 23:00:00;124'110;124'265;124'030;124'150
2017-05-02 23:00:00;124'135;125'005;124'130;124'315
2017-06-02 23:00:00;124'300;125'100;124'240;125'010
2017-07-02 23:00:00;125'015;125'180;124'315;125'150
2017-08-02 23:00:00;125'155;125'155;124'270;124'290
2017-09-02 23:00:00;124'295;124'295;124'200;124'250
2017-12-02 23:00:00;124'235;124'240;124'140;124'175
2017-13-02 23:00:00;124'175;124'200;123'310;124'070
2017-14-02 23:00:00;124'065;124'085;123'245;124'010
2017-15-02 23:00:00;124'000;124'170;123'305;124'150
2017-16-02 23:00:00;124'140;124'290;124'110;124'245
2017-19-02 23:00:00;124'220;124'240;124'180;124'225
2017-20-02 23:00:00;124'230;124'255;124'125;124'215
2017-21-02 23:00:00;124'215;124'315;124'140;124'250
2017-22-02 23:00:00;124'250;125'050;124'235;125'050
2017-23-02 23:00:00;125'050;125'215;125'025;125'200
2017-26-02 23:00:00;125'205;125'205;125'035;125'050
2017-27-02 23:00:00;124'200;124'260;124'040;124'090
2017-28-02 23:00:00;124'090;124'090;123'195;123'245
2017-01-03 23:00:00;123'255;123'255;123'110;123'190
2017-02-03 23:00:00;123'190;123'215;123'090;123'205
2017-05-03 23:00:00;123'180;123'275;123'160;123'175
2017-06-03 23:00:00;123'175;123'205;123'120;123'125
2017-07-03 23:00:00;123'125;123'165;122'270;123'010
2017-08-03 23:00:00;123'015;123'040;122'225;122'230
2017-09-03 23:00:00;122'235;123'040;122'205;123'015
2017-12-03 22:00:00;123'020;123'075;122'215;122'220
2017-13-03 22:00:00;122'215;122'315;122'205;122'260
2017-14-03 22:00:00;122'265;123'260;122'260;123'250
2017-15-03 22:00:00;123'255;123'280;123'125;123'130
2017-16-03 22:00:00;123'120;123'280;123'115;123'240
2017-19-03 22:00:00;123'240;124'025;123'210;124'020
2017-20-03 22:00:00;124'020;124'140;123'245;124'125
2017-21-03 22:00:00;124'130;124'230;124'110;124'145
2017-22-03 22:00:00;124'145;124'200;124'060;124'105
2017-23-03 22:00:00;124'105;124'190;124'070;124'125
2017-26-03 22:00:00;124'135;124'295;124'135;124'200
2017-27-03 22:00:00;124'205;124'265;124'085;124'085
2017-28-03 22:00:00;124'090;124'210;124'065;124'205
2017-29-03 22:00:00;124'200;124'220;124'085;124'095
2017-30-03 22:00:00;124'105;124'200;124'075;124'200
2017-02-04 22:00:00;124'190;125'075;124'160;125'070
2017-03-04 22:00:00;125'065;125'115;124'285;124'290
2017-04-04 22:00:00;124'295;125'095;124'240;125'060
2017-05-04 22:00:00;125'065;125'095;124'300;125'040
2017-06-04 22:00:00;125'040;125'250;124'230;124'235
2017-09-04 22:00:00;124'245;125'015;124'200;124'285
2017-10-04 22:00:00;124'280;125'180;124'280;125'155
2017-11-04 22:00:00;125'155;126'000;125'115;125'315
2017-12-04 22:00:00;125'310;126'080;125'240;126'000
2017-16-04 22:00:00;126'075;126'130;125'260;125'285
2017-17-04 22:00:00;125'280;126'200;125'260;126'175
2017-18-04 22:00:00;126'185;126'190;126'030;126'060
2017-19-04 22:00:00;126'070;126'110;125'265;126'005
2017-20-04 22:00:00;126'005;126'090;125'290;125'305
2017-23-04 22:00:00;125'150;125'275;125'065;125'255
2017-24-04 22:00:00;125'260;125'275;125'085;125'110
2017-25-04 22:00:00;125'115;125'200;125'070;125'190
2017-26-04 22:00:00;125'190;125'250;125'140;125'205
2017-27-04 22:00:00;125'210;125'240;125'090;125'235
2017-30-04 22:00:00;125'230;125'255;125'105;125'165
2017-01-05 22:00:00;125'170;125'260;125'110;125'255
2017-02-05 22:00:00;125'250;125'265;125'130;125'145
2017-03-05 22:00:00;125'150;125'155;125'020;125'055
2017-04-05 22:00:00;125'050;125'110;124'275;125'080
2017-07-05 22:00:00;125'060;125'135;124'300;124'315
2017-08-05 22:00:00;124'305;125'020;124'240;124'280
2017-09-05 22:00:00;124'285;125'055;124'250;124'255
2017-10-05 22:00:00;124'255;125'015;124'230;125'015
2017-11-05 22:00:00;125'005;125'190;124'315;125'165
2017-14-05 22:00:00;125'170;125'205;125'110;125'125
2017-15-05 22:00:00;125'140;125'230;125'090;125'170
2017-16-05 22:00:00;125'175;126'145;125'175;126'115
2017-17-05 22:00:00;126'140;126'230;126'050;126'090
2017-18-05 22:00:00;126'090;126'115;126'015;126'080
2017-21-05 22:00:00;126'075;126'085;126'015;126'025
2017-22-05 22:00:00;126'030;126'110;125'260;125'280
2017-23-05 22:00:00;125'280;126'070;125'245;126'065
2017-24-05 22:00:00;126'060;126'080;126'015;126'040
2017-25-05 22:00:00;126'040;126'120;126'040;126'060
2017-28-05 22:00:00;126'055;126'090;126'015;126'090
2017-29-05 22:00:00;126'080;126'160;126'055;126'150
2017-30-05 22:00:00;126'050;126'100;125'315;126'075
2017-31-05 22:00:00;126'070;126'080;125'305;126'075
2017-01-06 22:00:00;126'075;126'255;126'040;126'200
2017-04-06 22:00:00;126'205;126'225;126'125;126'135
2017-05-06 22:00:00;126'150;126'290;126'140;126'240
2017-06-06 22:00:00;126'240;126'250;126'155;126'180
2017-07-06 22:00:00;126'180;126'180;126'070;126'155
2017-08-06 22:00:00;126'185;126'220;126'050;126'120
2017-11-06 22:00:00;126'130;126'165;126'065;126'100
2017-12-06 22:00:00;126'090;126'135;126'060;126'115
2017-13-06 22:00:00;126'110;127'080;126'105;126'310
2017-14-06 22:00:00;126'315;127'020;126'190;126'205
2017-15-06 22:00:00;126'205;126'280;126'160;126'250
2017-18-06 22:00:00;126'250;126'290;126'130;126'140
2017-19-06 22:00:00;126'140;126'245;126'115;126'215
2017-20-06 22:00:00;126'210;126'255;126'160;126'190
2017-21-06 22:00:00;126'195;126'260;126'185;126'215
2017-22-06 22:00:00;126'220;126'245;126'180;126'235
2017-25-06 22:00:00;126'235;126'290;126'190;126'245
2017-26-06 22:00:00;126'240;126'270;126'050;126'075
2017-27-06 22:00:00;126'080;126'105;125'280;126'050
2017-28-06 22:00:00;126'055;126'075;125'185;125'260
2017-29-06 22:00:00;125'265;125'285;125'145;125'160
2017-02-07 22:00:00;125'165;125'195;125'010;125'025
2017-03-07 22:00:00;125'030;125'160;125'025;125'030
2017-04-07 22:00:00;125'040;125'105;124'315;125'095
2017-05-07 22:00:00;125'100;125'110;124'255;125'010
2017-06-07 22:00:00;125'005;125'035;124'255;124'285
2017-09-07 22:00:00;124'290;125'045;124'275;125'010
2017-10-07 22:00:00;125'010;125'075;124'280;125'050
2017-11-07 22:00:00;125'055;125'235;125'045;125'175
2017-12-07 22:00:00;125'175;125'215;125'085;125'130
2017-13-07 22:00:00;125'130;126'010;125'105;125'190
2017-16-07 22:00:00;125'185;125'265;125'180;125'220
2017-17-07 22:00:00;125'220;126'055;125'215;126'045
2017-18-07 22:00:00;126'035;126'060;125'305;126'000
2017-19-07 22:00:00;126'005;126'085;125'310;126'030
2017-20-07 22:00:00;126'025;126'120;126'010;126'095
2017-23-07 22:00:00;126'090;126'120;126'025;126'050
2017-24-07 22:00:00;126'045;126'065;125'155;125'155
2017-25-07 22:00:00;125'160;126'020;125'155;125'300
2017-26-07 22:00:00;125'305;126'015;125'210;125'240
2017-27-07 22:00:00;125'260;125'315;125'175;125'295
2017-30-07 22:00:00;125'295;126'015;125'265;125'270
2017-31-07 22:00:00;125'270;126'080;125'215;126'065
2017-01-08 22:00:00;126'060;126'085;125'310;126'015
2017-02-08 22:00:00;126'015;126'150;126'010;126'125
2017-03-08 22:00:00;126'125;126'140;125'290;126'035
2017-06-08 22:00:00;126'030;126'070;125'300;126'055
2017-07-08 22:00:00;126'055;126'075;125'290;126'040
2017-08-08 22:00:00;126'050;126'185;126'050;126'080
2017-09-08 22:00:00;126'085;126'215;126'060;126'215
2017-10-08 22:00:00;126'215;126'280;126'175;126'245
2017-13-08 22:00:00;126'240;126'255;126'140;126'170
2017-14-08 22:00:00;126'175;126'180;126'005;126'035
2017-15-08 22:00:00;126'035;126'185;126'000;126'170
2017-16-08 22:00:00;126'165;126'270;126'110;126'255
2017-17-08 22:00:00;126'255;127'015;126'180;126'240
2017-20-08 22:00:00;126'230;126'290;126'190;126'275
2017-21-08 22:00:00;126'275;126'280;126'170;126'180
2017-22-08 22:00:00;126'180;126'305;126'160;126'300
2017-23-08 22:00:00;126'300;126'305;126'215;126'215
2017-24-08 22:00:00;126'215;126'305;126'200;126'280
2017-27-08 22:00:00;126'280;127'000;126'255;126'315
2017-28-08 22:00:00;127'010;127'190;127'010;127'070
2017-29-08 22:00:00;126'305;127'000;126'230;126'280
2017-30-08 22:00:00;126'285;127'010;126'230;127'005
2017-31-08 22:00:00;127'005;127'075;126'190;126'190
2017-03-09 22:00:00;126'295;126'305;126'255;126'285
2017-04-09 22:00:00;126'275;127'150;126'240;127'145
2017-05-09 22:00:00;127'150;127'180;127'020;127'035
2017-06-09 22:00:00;127'035;127'230;127'030;127'205
2017-07-09 22:00:00;127'205;127'285;127'125;127'170
2017-10-09 22:00:00;127'090;127'100;126'280;126'300
2017-11-09 22:00:00;126'305;127'005;126'180;126'210
2017-12-09 22:00:00;126'205;126'250;126'130;126'160
2017-13-09 22:00:00;126'160;126'180;126'055;126'155
2017-14-09 22:00:00;126'160;126'180;126'065;126'090
2017-17-09 22:00:00;126'085;126'090;126'010;126'025
2017-18-09 22:00:00;126'030;126'070;125'300;125'300
2017-19-09 22:00:00;125'305;126'055;125'170;125'215
2017-20-09 22:00:00;125'220;125'290;125'180;125'190
2017-21-09 22:00:00;125'190;125'300;125'185;125'265
2017-24-09 22:00:00;125'240;126'045;125'230;126'015
2017-25-09 22:00:00;126'010;126'040;125'265;125'295
2017-26-09 22:00:00;125'300;125'305;125'100;125'135
2017-27-09 22:00:00;125'135;125'180;125'020;125'170
2017-28-09 22:00:00;125'170;125'200;125'065;125'075
2017-01-10 22:00:00;125'075;125'125;124'300;125'070
2017-02-10 22:00:00;125'070;125'130;125'015;125'125
2017-03-10 22:00:00;125'125;125'195;125'060;125'125
2017-04-10 22:00:00;125'120;125'140;125'030;125'055
2017-05-10 22:00:00;125'055;125'070;124'225;125'030
2017-08-10 22:00:00;125'015;125'055;124'315;125'045
2017-09-10 22:00:00;125'045;125'140;125'005;125'035
2017-10-10 22:00:00;125'040;125'115;125'020;125'060
2017-11-10 22:00:00;125'060;125'140;125'050;125'130
2017-12-10 22:00:00;125'130;125'255;125'100;125'240
2017-15-10 22:00:00;125'230;125'235;125'115;125'135
2017-16-10 22:00:00;125'145;125'165;125'070;125'135
2017-17-10 22:00:00;125'135;125'140;125'015;125'030
2017-18-10 22:00:00;125'025;125'160;125'025;125'110
2017-19-10 22:00:00;125'110;125'135;124'250;124'260
2017-22-10 22:00:00;124'250;125'000;124'230;124'310
2017-23-10 22:00:00;124'310;125'005;124'180;124'195
2017-24-10 22:00:00;124'205;124'220;124'060;124'175
2017-25-10 22:00:00;124'175;124'235;124'090;124'095
2017-26-10 22:00:00;124'095;124'240;124'065;124'240
2017-29-10 22:00:00;124'235;125'015;124'230;125'005
2017-30-10 22:00:00;125'000;125'035;124'280;124'285
2017-31-10 22:00:00;124'280;125'045;124'230;124'300
2017-01-11 22:00:00;124'310;125'085;124'285;125'045
2017-02-11 22:00:00;125'050;125'130;125'005;125'080
2017-05-11 23:00:00;125'075;125'135;125'035;125'120
2017-06-11 23:00:00;125'125;125'150;125'060;125'110
2017-07-11 23:00:00;125'120;125'150;125'050;125'050
2017-08-11 23:00:00;125'055;125'105;125'015;125'035
2017-09-11 23:00:00;125'040;125'050;124'210;124'225
2017-12-11 23:00:00;124'215;124'290;124'175;124'190
2017-13-11 23:00:00;124'195;124'265;124'160;124'250
2017-14-11 23:00:00;124'255;125'070;124'245;125'035
2017-15-11 23:00:00;125'040;125'040;124'245;124'250
2017-16-11 23:00:00;124'255;125'025;124'245;124'310
2017-19-11 23:00:00;124'310;125'045;124'220;124'220
2017-20-11 23:00:00;124'225;124'295;124'190;124'230
2017-21-11 23:00:00;124'235;125'045;124'195;125'040
2017-22-11 23:00:00;125'030;125'045;124'315;125'040
2017-23-11 23:00:00;125'040;125'040;124'285;124'300
2017-26-11 23:00:00;124'315;125'045;124'270;125'030
2017-27-11 23:00:00;125'025;125'075;124'300;125'010
2017-28-11 23:00:00;125'015;125'035;124'165;124'195
2017-29-11 23:00:00;124'105;124'130;123'295;124'030
2017-30-11 23:00:00;124'030;124'275;123'300;124'135
2017-03-12 23:00:00;123'310;124'105;123'300;124'095
2017-04-12 23:00:00;124'090;124'125;124'025;124'115
2017-05-12 23:00:00;124'120;124'230;124'095;124'160
2017-06-12 23:00:00;124'170;124'205;124'085;124'105
2017-07-12 23:00:00;124'110;124'155;124'050;124'095
2017-10-12 23:00:00;124'085;124'175;124'070;124'070
2017-11-12 23:00:00;124'080;124'110;124'000;124'035
2017-12-12 23:00:00;124'035;124'210;123'290;124'210
2017-13-12 23:00:00;124'205;124'210;124'080;124'155
2017-14-12 23:00:00;124'160;124'175;124'070;124'140
2017-17-12 23:00:00;124'130;124'135;124'065;124'065
2017-18-12 23:00:00;124'060;124'080;123'200;123'215
2017-19-12 23:00:00;123'230;123'265;123'135;123'145
2017-20-12 23:00:00;123'145;123'200;123'125;123'160
2017-21-12 23:00:00;123'150;123'175;123'140;123'165
2017-25-12 23:00:00;123'155;123'215;123'135;123'180
2017-26-12 23:00:00;123'180;124'005;123'170;124'000
2017-27-12 23:00:00;123'305;123'310;123'245;123'265
2017-28-12 23:00:00;123'265;124'025;123'260;124'005
2018-01-01 23:00:00;123'315;124'000;123'170;123'225
2018-02-01 23:00:00;123'220;123'285;123'205;123'255
2018-03-01 23:00:00;123'245;123'250;123'135;123'210
2018-04-01 23:00:00;123'215;123'280;123'150;123'155
2018-07-01 23:00:00;123'155;123'200;123'130;123'155
2018-08-01 23:00:00;123'150;123'160;122'315;123'000
2018-09-01 23:00:00;122'315;123'030;122'225;122'310
2018-10-01 23:00:00;122'310;123'050;122'275;123'005
2018-11-01 23:00:00;122'315;123'020;122'200;122'305
2018-14-01 23:00:00;122'295;123'010;122'290;122'295
2018-15-01 23:00:00;122'295;123'050;122'270;123'000
2018-16-01 23:00:00;122'315;123'020;122'175;122'175
2018-17-01 23:00:00;122'175;122'190;122'110;122'115
2018-18-01 23:00:00;122'120;122'160;122'035;122'040
2018-21-01 23:00:00;122'090;122'115;122'015;122'060
2018-22-01 23:00:00;122'055;122'165;122'040;122'160
2018-23-01 23:00:00;122'155;122'175;122'045;122'080
2018-24-01 23:00:00;122'080;122'150;121'310;122'145
2018-25-01 23:00:00;122'140;122'145;121'315;122'020
2018-28-01 23:00:00;122'015;122'040;121'180;121'270
2018-29-01 23:00:00;121'260;121'305;121'170;121'205
2018-30-01 23:00:00;121'210;121'275;121'105;121'220
2018-31-01 23:00:00;121'215;121'215;121'025;121'030
2018-01-02 23:00:00;121'030;121'065;120'210;120'260
2018-04-02 23:00:00;120'260;122'020;120'180;121'310
2018-05-02 23:00:00;121'305;122'190;121'055;121'070
2018-06-02 23:00:00;121'065;121'195;120'275;121'020
2018-07-02 23:00:00;121'025;121'080;120'170;121'035
2018-08-02 23:00:00;121'010;121'185;120'255;120'310
2018-11-02 23:00:00;120'300;121'015;120'200;120'270
2018-12-02 23:00:00;120'270;121'045;120'270;121'015
2018-13-02 23:00:00;121'010;121'075;120'085;120'125
2018-14-02 23:00:00;120'130;120'180;120'010;120'105
2018-15-02 23:00:00;120'100;120'250;120'095;120'180
2018-18-02 23:00:00;120'180;120'210;120'130;120'135
2018-19-02 23:00:00;120'135;120'175;120'050;120'160
2018-20-02 23:00:00;120'155;120'195;120'020;120'040
2018-21-02 23:00:00;120'045;120'155;120'030;120'115
2018-22-02 23:00:00;120'120;120'265;120'080;120'240
2018-25-02 23:00:00;120'235;121'005;120'210;120'245
2018-26-02 23:00:00;120'245;120'285;120'080;120'145
2018-27-02 23:00:00;119'270;120'035;119'215;120'035
2018-28-02 23:00:00;120'030;120'230;120'005;120'185
2018-01-03 23:00:00;120'175;120'225;120'025;120'050
2018-04-03 23:00:00;120'050;120'200;119'285;120'000
2018-05-03 23:00:00;120'000;120'070;119'265;119'310
2018-06-03 23:00:00;120'045;120'145;119'315;120'005
2018-07-03 23:00:00;120'000;120'100;119'305;120'075
2018-08-03 23:00:00;120'065;120'080;119'265;120'005
2018-11-03 22:00:00;119'290;120'080;119'285;120'055
2018-12-03 22:00:00;120'055;120'155;120'025;120'115
2018-13-03 22:00:00;120'115;120'220;120'075;120'175
2018-14-03 22:00:00;120'170;120'230;120'125;120'145
2018-15-03 22:00:00;120'145;120'195;120'085;120'115
2018-18-03 22:00:00;120'105;120'160;120'025;120'085
2018-19-03 22:00:00;120'090;120'110;119'300;119'310
2018-20-03 22:00:00;119'310;120'080;119'220;120'045
2018-21-03 22:00:00;120'035;120'250;120'030;120'180
2018-22-03 22:00:00;120'175;120'280;120'135;120'215
2018-25-03 22:00:00;120'205;120'235;120'110;120'125
2018-26-03 22:00:00;120'120;121'015;120'110;120'315
2018-27-03 22:00:00;121'000;121'090;120'250;120'275
2018-28-03 22:00:00;120'260;121'060;120'255;121'010
2018-01-04 22:00:00;121'010;121'120;120'295;121'075
2018-02-04 22:00:00;121'080;121'085;120'255;120'285
2018-03-04 22:00:00;120'290;121'050;120'215;120'225
2018-04-04 22:00:00;120'225;120'235;120'165;120'180
2018-05-04 22:00:00;120'180;121'020;120'175;121'005
2018-08-04 22:00:00;120'315;121'005;120'230;120'300
2018-09-04 22:00:00;120'295;121'000;120'220;120'245
2018-10-04 22:00:00;120'230;121'035;120'215;120'285
2018-11-04 22:00:00;120'290;120'310;120'130;120'145
2018-12-04 22:00:00;120'150;120'200;120'110;120'160
2018-15-04 22:00:00;120'150;120'155;120'070;120'150
2018-16-04 22:00:00;120'140;120'180;120'100;120'145
2018-17-04 22:00:00;120'145;120'165;120'025;120'040
2018-18-04 22:00:00;120'045;120'065;119'230;119'275
2018-19-04 22:00:00;119'270;119'295;119'150;119'150
2018-22-04 22:00:00;119'155;119'160;119'065;119'100
2018-23-04 22:00:00;119'100;119'145;119'040;119'060
2018-24-04 22:00:00;119'060;119'090;118'310;119'010
2018-25-04 22:00:00;119'015;119'125;119'005;119'115
2018-26-04 22:00:00;119'105;119'175;119'090;119'160
2018-29-04 22:00:00;119'155;119'210;119'120;119'165
2018-30-04 22:00:00;119'175;119'185;119'115;119'140
2018-01-05 22:00:00;119'145;119'180;119'080;119'160
2018-02-05 22:00:00;119'165;119'265;119'140;119'220
2018-03-05 22:00:00;119'220;119'315;119'180;119'210
2018-06-05 22:00:00;119'200;119'245;119'185;119'215
2018-07-05 22:00:00;119'205;119'230;119'120;119'140
2018-08-05 22:00:00;119'145;119'150;119'060;119'070
2018-09-05 22:00:00;119'070;119'215;119'065;119'130
2018-10-05 22:00:00;119'135;119'170;119'100;119'120
2018-13-05 22:00:00;119'120;119'155;119'045;119'050
2018-14-05 22:00:00;119'050;119'070;118'165;118'210
2018-15-05 22:00:00;118'215;118'255;118'140;118'160
2018-16-05 22:00:00;118'160;118'190;118'105;118'150
2018-17-05 22:00:00;118'150;118'290;118'120;118'285
2018-20-05 22:00:00;118'230;118'300;118'210;118'285
2018-21-05 22:00:00;118'280;118'305;118'230;118'285
2018-22-05 22:00:00;118'280;119'145;118'270;119'130
2018-23-05 22:00:00;119'130;119'225;119'090;119'155
2018-24-05 22:00:00;119'155;120'005;119'125;120'000
2018-27-05 22:00:00;119'265;120'100;119'215;120'095
2018-28-05 22:00:00;120'095;121'095;120'030;121'045
2018-29-05 22:00:00;121'075;121'125;120'085;120'160
2018-30-05 22:00:00;120'070;120'150;119'300;120'055
2018-31-05 22:00:00;120'080;120'080;119'190;119'245
2018-03-06 22:00:00;119'250;119'270;119'135;119'140
2018-04-06 22:00:00;119'140;119'270;119'140;119'200
2018-05-06 22:00:00;119'200;119'215;119'075;119'095
2018-06-06 22:00:00;119'100;120'005;119'040;119'215
2018-07-06 22:00:00;119'220;119'305;119'145;119'160
2018-10-06 22:00:00;119'180;119'195;119'110;119'145
2018-11-06 22:00:00;119'140;119'175;119'075;119'125
2018-12-06 22:00:00;119'120;119'150;118'295;119'085
2018-13-06 22:00:00;119'085;119'185;119'060;119'150
2018-14-06 22:00:00;119'150;119'275;119'145;119'190
2018-17-06 22:00:00;119'235;119'250;119'180;119'205
2018-18-06 22:00:00;119'215;120'060;119'210;119'260
2018-19-06 22:00:00;119'255;119'305;119'165;119'165
2018-20-06 22:00:00;119'160;119'295;119'135;119'270
2018-21-06 22:00:00;119'270;119'290;119'205;119'280
2018-24-06 22:00:00;120'035;120'045;119'280;119'305
2018-25-06 22:00:00;119'305;120'035;119'265;120'000
2018-26-06 22:00:00;119'315;120'130;119'300;120'125
2018-27-06 22:00:00;120'120;120'145;120'050;120'090
2018-28-06 22:00:00;120'085;120'095;120'020;120'040
2018-01-07 22:00:00;120'040;120'140;120'010;120'015
2018-02-07 22:00:00;120'010;120'120;119'300;120'115
2018-03-07 22:00:00;120'110;120'115;120'070;120'075
2018-04-07 22:00:00;120'075;120'135;120'030;120'110
2018-05-07 22:00:00;120'110;120'200;120'065;120'120
2018-08-07 22:00:00;120'120;120'125;120'030;120'045
2018-09-07 22:00:00;120'040;120'065;120'000;120'060
2018-10-07 22:00:00;120'075;120'130;120'025;120'055
2018-11-07 22:00:00;120'055;120'080;120'005;120'070
2018-12-07 22:00:00;120'070;120'125;120'040;120'125
2018-15-07 22:00:00;120'125;120'125;120'000;120'050
2018-16-07 22:00:00;120'060;120'080;120'010;120'040
2018-17-07 22:00:00;120'035;120'080;120'000;120'025
2018-18-07 22:00:00;120'025;120'135;119'275;120'105
2018-19-07 22:00:00;120'105;120'120;119'305;120'000
2018-22-07 22:00:00;120'005;120'035;119'145;119'175
2018-23-07 22:00:00;119'180;119'205;119'125;119'180
2018-24-07 22:00:00;119'175;119'225;119'105;119'110
2018-25-07 22:00:00;119'120;119'180;119'090;119'100
2018-26-07 22:00:00;119'105;119'165;119'080;119'160
2018-29-07 22:00:00;119'155;119'155;119'080;119'120
2018-30-07 22:00:00;119'120;119'210;119'110;119'135
2018-31-07 22:00:00;119'130;119'180;119'025;119'045
2018-01-08 22:00:00;119'055;119'120;119'035;119'100
2018-02-08 22:00:00;119'095;119'205;119'075;119'195
2018-05-08 22:00:00;119'195;119'270;119'170;119'225
2018-06-08 22:00:00;119'225;119'240;119'130;119'145
2018-07-08 22:00:00;119'150;119'190;119'125;119'175
2018-08-08 22:00:00;119'170;119'255;119'160;119'245
2018-09-08 22:00:00;119'240;120'130;119'235;120'075
2018-12-08 22:00:00;120'100;120'155;120'040;120'060
2018-13-08 22:00:00;120'050;120'080;120'010;120'020
2018-14-08 22:00:00;120'020;120'180;120'015;120'110
2018-15-08 22:00:00;120'105;120'130;120'035;120'100
2018-16-08 22:00:00;120'100;120'160;120'070;120'105
2018-19-08 22:00:00;120'105;120'220;120'090;120'215
2018-20-08 22:00:00;120'215;120'220;120'125;120'180
2018-21-08 22:00:00;120'185;120'240;120'165;120'200
2018-22-08 22:00:00;120'195;120'225;120'160;120'165
2018-23-08 22:00:00;120'165;120'200;120'115;120'200
2018-26-08 22:00:00;120'195;120'210;120'100;120'110
2018-27-08 22:00:00;120'115;120'130;120'020;120'040
2018-28-08 22:00:00;120'040;120'080;119'310;120'020
2018-29-08 22:00:00;120'025;120'105;120'015;120'095
2018-30-08 22:00:00;120'065;120'125;120'045;120'070
2018-02-09 22:00:00;120'060;120'095;120'045;120'065
2018-03-09 22:00:00;120'070;120'085;119'285;119'300
2018-04-09 22:00:00;119'305;120'025;119'265;119'305
2018-05-09 22:00:00;119'310;120'070;119'290;120'060
2018-06-09 22:00:00;120'070;120'075;119'190;119'205
2018-09-09 22:00:00;119'195;119'235;119'185;119'215
2018-10-09 22:00:00;119'220;119'225;119'090;119'100
2018-11-09 22:00:00;119'110;119'160;119'105;119'130
2018-12-09 22:00:00;119'140;119'190;119'085;119'115
2018-13-09 22:00:00;119'115;119'135;119'035;119'040
2018-16-09 22:00:00;119'050;119'075;118'315;119'075
2018-17-09 22:00:00;119'075;119'105;118'230;118'230
2018-18-09 22:00:00;118'235;118'270;118'160;118'215
2018-19-09 22:00:00;118'225;118'235;118'140;118'220
2018-20-09 22:00:00;118'210;118'235;118'170;118'220
2018-23-09 22:00:00;118'225;118'230;118'150;118'165
2018-24-09 22:00:00;118'165;118'180;118'110;118'150
2018-25-09 22:00:00;118'140;118'275;118'140;118'260
2018-26-09 22:00:00;118'265;118'315;118'205;118'250
2018-27-09 22:00:00;118'245;119'000;118'235;118'235
2018-30-09 22:00:00;118'230;118'245;118'165;118'205
2018-01-10 22:00:00;118'200;118'295;118'195;118'245
2018-02-10 22:00:00;118'240;118'285;117'295;117'300
2018-03-10 22:00:00;117'315;118'010;117'195;117'295
