,Date,open,high,low,close
1108,2017-07-25,162.47,162.56,161.56,161.62
1109,2017-07-26,161.71,162.1,161.64,161.96
1110,2017-07-27,162.01,162.5,161.95,162.14
1111,2017-07-28,162.2,162.38,161.37,162.03
1112,2017-07-31,162.09,162.19,161.72,161.97
1113,2017-08-01,161.87,162.94,161.82,162.93
1114,2017-08-02,162.89,162.97,162.63,162.82
1115,2017-08-03,162.86,163.48,162.71,163.45
1116,2017-08-04,163.48,163.51,162.89,163.15
1117,2017-08-07,163.09,163.38,162.84,163.26
1118,2017-08-08,163.32,163.42,163.03,163.17
1119,2017-08-09,163.29,163.99,163.25,163.73
1120,2017-08-10,163.78,164.3,163.64,164.24
1121,2017-08-11,164.34,164.64,164.19,164.57
1122,2017-08-14,164.42,164.44,163.86,164.06
1123,2017-08-15,163.93,164.08,163.45,163.78
1124,2017-08-16,163.79,164.02,163.36,163.98
1125,2017-08-17,163.97,164.33,163.71,164.32
1126,2017-08-18,164.18,164.48,164.0,164.13
1127,2017-08-21,164.09,164.57,164.05,164.52
1128,2017-08-22,164.39,164.47,164.12,164.37
1129,2017-08-23,164.35,164.89,164.22,164.89
1130,2017-08-24,164.87,164.9,164.66,164.67
1131,2017-08-25,164.69,164.8,164.36,164.73
1132,2017-08-28,164.85,164.98,164.58,164.76
1133,2017-08-29,165.03,165.69,165.0,165.26
1134,2017-08-30,165.26,165.31,164.92,165.19
1135,2017-08-31,165.12,165.29,164.85,165.22
1136,2017-09-01,165.15,165.21,164.52,164.79
1137,2017-09-04,164.97,165.15,164.89,165.08
1138,2017-09-05,165.05,165.83,164.84,165.73
1139,2017-09-06,162.8,162.84,162.24,162.3
1140,2017-09-07,162.3,163.24,162.22,163.16
1141,2017-09-08,163.4,163.43,162.82,163.07
1142,2017-09-11,162.85,162.89,162.64,162.7
1143,2017-09-12,162.67,162.7,161.73,161.92
1144,2017-09-13,161.97,162.07,161.62,161.75
1145,2017-09-14,161.72,162.05,161.37,161.66
1146,2017-09-15,161.77,161.82,161.07,161.35
1147,2017-09-18,161.27,161.42,160.86,161.05
1148,2017-09-19,161.02,161.37,160.92,161.06
1149,2017-09-20,161.08,161.41,160.76,160.97
1150,2017-09-21,160.92,161.2,160.66,161.01
1151,2017-09-22,161.19,161.26,160.88,161.16
1152,2017-09-25,161.29,161.98,161.12,161.95
1153,2017-09-26,161.94,161.95,161.62,161.75
1154,2017-09-27,161.66,161.68,160.65,160.94
1155,2017-09-28,160.56,160.96,160.24,160.9
1156,2017-09-29,160.93,161.31,160.79,161.02
1157,2017-10-02,160.81,161.37,160.66,161.12
1158,2017-10-03,161.1,161.21,160.65,161.1
1159,2017-10-04,161.23,161.82,161.16,161.27
1160,2017-10-05,161.25,161.66,161.05,161.35
1161,2017-10-06,161.27,161.3,160.59,161.09
1162,2017-10-09,161.08,161.49,161.07,161.45
1163,2017-10-10,161.39,161.68,161.13,161.29
1164,2017-10-11,161.24,161.4,161.11,161.17
1165,2017-10-12,161.26,161.57,161.16,161.53
1166,2017-10-13,161.48,162.15,161.42,162.1
1167,2017-10-16,162.03,162.55,161.9,162.44
1168,2017-10-17,162.4,162.78,162.35,162.62
1169,2017-10-18,162.65,162.77,162.13,162.22
1170,2017-10-19,162.15,162.56,162.04,162.12
1171,2017-10-20,162.02,162.04,161.35,161.5
1172,2017-10-23,161.47,161.78,161.47,161.64
1173,2017-10-24,161.68,161.71,161.01,161.2
1174,2017-10-25,161.11,161.31,160.76,161.11
1175,2017-10-26,161.22,162.0,160.95,161.69
1176,2017-10-27,161.76,162.48,161.63,162.4
1177,2017-10-30,162.49,162.75,162.25,162.71
1178,2017-10-31,162.77,162.83,162.44,162.68
1179,2017-11-01,162.61,162.79,162.37,162.47
1180,2017-11-02,162.52,162.7,162.24,162.65
1181,2017-11-03,162.64,162.99,162.61,162.81
1182,2017-11-06,162.83,163.24,162.79,163.14
1183,2017-11-07,163.1,163.39,162.95,163.31
1184,2017-11-08,163.34,163.63,163.22,163.22
1185,2017-11-09,163.27,163.4,162.48,162.76
1186,2017-11-10,162.55,162.56,162.13,162.19
1187,2017-11-13,162.25,162.55,162.02,162.04
1188,2017-11-14,162.02,162.47,161.91,162.42
1189,2017-11-15,162.54,163.08,162.49,162.8
1190,2017-11-16,162.67,162.82,162.38,162.6
1191,2017-11-17,162.74,162.94,162.5,162.84
1192,2017-11-20,163.11,163.16,162.83,162.87
1193,2017-11-21,162.93,163.27,162.87,163.18
1194,2017-11-22,163.21,163.3,162.61,163.13
1195,2017-11-23,163.01,163.11,162.89,163.04
1196,2017-11-24,162.97,163.03,162.67,162.87
1197,2017-11-27,162.85,163.21,162.76,163.17
1198,2017-11-28,163.17,163.32,162.97,163.01
1199,2017-11-29,163.05,163.1,162.4,162.61
1200,2017-11-30,162.53,162.88,162.24,162.69
1201,2017-12-01,162.73,163.92,162.59,163.54
1202,2017-12-04,163.31,163.41,163.11,163.27
1203,2017-12-05,163.22,163.66,163.1,163.6
1204,2017-12-06,163.37,163.66,163.22,163.43
1205,2017-12-07,163.38,163.67,163.22,163.52
1206,2017-12-08,163.4,163.55,163.17,163.47
1207,2017-12-11,163.49,163.78,163.37,163.51
1208,2017-12-12,163.59,163.64,163.18,163.35
1209,2017-12-13,163.36,163.48,162.91,163.45
1210,2017-12-14,163.31,163.52,162.9,163.51
1211,2017-12-15,163.48,163.69,163.37,163.57
1212,2017-12-18,163.46,163.57,163.27,163.29
1213,2017-12-19,163.31,163.37,162.15,162.48
1214,2017-12-20,162.37,162.48,161.58,161.85
1215,2017-12-21,161.78,161.83,161.5,161.67
1216,2017-12-22,161.62,161.86,161.58,161.65
1217,2017-12-27,161.65,162.37,161.63,162.37
1218,2017-12-28,162.27,162.28,161.67,161.67
1219,2017-12-29,161.77,161.86,161.46,161.8
1220,2018-01-02,161.47,161.53,161.18,161.35
1221,2018-01-03,161.26,161.82,161.2,161.54
1222,2018-01-04,161.43,161.75,161.26,161.68
1223,2018-01-05,161.69,161.87,161.5,161.62
1224,2018-01-08,161.64,162.04,161.39,161.76
1225,2018-01-09,161.68,162.0,161.2,161.2
1226,2018-01-10,161.0,161.37,160.91,161.33
1227,2018-01-11,161.38,161.55,160.27,160.48
1228,2018-01-12,160.41,160.65,160.11,160.56
1229,2018-01-15,160.59,160.76,160.3,160.41
1230,2018-01-16,160.46,160.97,160.41,160.86
1231,2018-01-17,160.79,160.97,160.65,160.66
1232,2018-01-18,160.61,160.7,160.3,160.48
1233,2018-01-19,160.41,160.85,160.31,160.56
1234,2018-01-22,160.55,160.82,160.38,160.57
1235,2018-01-23,160.69,161.13,160.68,160.83
1236,2018-01-24,160.85,160.85,160.32,160.57
1237,2018-01-25,160.57,160.75,159.66,160.28
1238,2018-01-26,160.16,160.36,159.74,159.81
1239,2018-01-29,159.54,159.64,158.66,158.99
1240,2018-01-30,158.74,159.18,158.73,158.83
1241,2018-01-31,158.96,159.33,158.5,158.69
1242,2018-02-01,158.54,158.81,158.15,158.15
1243,2018-02-02,158.18,158.36,157.71,157.95
1244,2018-02-05,157.67,159.3,157.62,159.03
1245,2018-02-06,158.96,159.24,158.48,158.53
1246,2018-02-07,158.69,158.92,157.92,158.03
1247,2018-02-08,157.91,158.23,157.26,158.14
1248,2018-02-09,158.06,158.65,157.7,158.02
1249,2018-02-12,157.75,158.17,157.54,157.97
1250,2018-02-13,158.02,158.44,157.95,158.23
1251,2018-02-14,158.24,158.38,157.65,157.72
1252,2018-02-15,157.64,158.01,157.42,157.71
1253,2018-02-16,157.76,158.78,157.65,158.49
1254,2018-02-19,158.49,158.53,158.17,158.3
1255,2018-02-20,158.17,158.55,157.9,158.36
1256,2018-02-21,158.4,158.85,158.17,158.23
1257,2018-02-22,158.25,158.85,158.18,158.66
1258,2018-02-23,158.68,159.66,158.68,159.54
1259,2018-02-26,159.65,159.67,159.25,159.37
1260,2018-02-27,159.44,159.51,159.05,159.28
1261,2018-02-28,159.24,159.52,159.03,159.48
1262,2018-03-01,159.46,160.09,159.44,160.06
1263,2018-03-02,159.89,160.21,159.58,159.65
1264,2018-03-05,160.03,160.38,159.41,159.55
1265,2018-03-06,159.54,159.74,158.89,159.16
1266,2018-03-07,156.75,156.99,156.59,156.64
1267,2018-03-08,156.73,157.36,156.22,157.2
1268,2018-03-09,157.16,157.25,156.88,157.01
1269,2018-03-12,156.98,157.36,156.91,157.29
1270,2018-03-13,157.26,157.6,157.17,157.58
1271,2018-03-14,157.62,157.97,157.34,157.85
1272,2018-03-15,157.86,158.24,157.81,158.12
1273,2018-03-16,158.24,158.35,157.98,158.18
1274,2018-03-19,158.16,158.3,157.67,158.15
1275,2018-03-20,158.12,158.17,157.91,157.91
1276,2018-03-21,157.99,158.1,157.75,158.0
1277,2018-03-22,158.09,159.0,158.05,158.79
1278,2018-03-23,158.91,159.01,158.55,159.01
1279,2018-03-26,158.86,158.95,158.59,158.77
1280,2018-03-27,158.77,159.42,158.73,159.38
1281,2018-03-28,159.31,159.69,159.12,159.16
1282,2018-03-29,159.44,159.48,159.36,159.37
1283,2018-04-03,159.56,159.61,159.07,159.18
1284,2018-04-04,159.27,159.66,159.22,159.29
1285,2018-04-05,159.21,159.26,158.89,159.08
1286,2018-04-06,159.24,159.56,159.15,159.56
1287,2018-04-09,159.43,159.49,159.24,159.46
1288,2018-04-10,159.34,159.59,159.0,159.15
1289,2018-04-11,159.19,159.65,159.18,159.36
1290,2018-04-12,159.41,159.52,159.15,159.25
1291,2018-04-13,159.29,159.37,158.95,159.31
1292,2018-04-16,159.24,159.27,158.74,159.16
1293,2018-04-17,159.09,159.45,158.95,159.39
1294,2018-04-18,159.26,159.55,158.96,159.01
1295,2018-04-19,159.04,159.04,158.06,158.3
1296,2018-04-20,158.3,158.4,157.9,157.93
1297,2018-04-23,157.87,157.97,157.62,157.83
1298,2018-04-24,157.88,158.04,157.43,157.9
1299,2018-04-25,157.87,157.88,157.45,157.77
1300,2018-04-26,157.78,158.46,157.74,158.34
1301,2018-04-27,158.38,158.78,158.38,158.59
1302,2018-04-30,158.64,158.91,158.38,158.81
1303,2018-05-02,158.67,158.7,158.44,158.61
1304,2018-05-03,158.64,159.35,158.43,159.17
1305,2018-05-04,159.14,159.39,159.05,159.17
1306,2018-05-07,159.09,159.42,159.07,159.26
1307,2018-05-08,159.24,159.28,158.77,158.91
1308,2018-05-09,158.8,158.9,158.52,158.8
1309,2018-05-10,158.85,159.25,158.81,158.9
1310,2018-05-11,158.92,159.16,158.79,158.92
1311,2018-05-14,158.97,159.01,158.12,158.27
1312,2018-05-15,158.13,158.17,157.61,157.85
1313,2018-05-16,157.9,158.5,157.84,158.1
1314,2018-05-17,158.02,158.39,157.73,157.82
1315,2018-05-18,157.83,158.82,157.8,158.8
1316,2018-05-21,158.64,159.5,158.61,159.39
1317,2018-05-22,159.38,159.43,158.74,159.06
1318,2018-05-23,159.05,159.84,159.03,159.67
1319,2018-05-24,159.71,160.29,159.31,160.14
1320,2018-05-25,160.08,161.34,160.05,161.17
1321,2018-05-28,160.75,162.0,160.29,161.97
1322,2018-05-29,161.85,164.15,161.79,163.31
1323,2018-05-30,163.05,163.06,161.41,161.83
1324,2018-05-31,161.74,162.23,160.95,161.75
1325,2018-06-01,161.66,161.83,160.99,161.36
1326,2018-06-04,161.22,161.42,160.78,160.78
1327,2018-06-05,160.82,161.68,160.81,161.23
1328,2018-06-06,161.07,161.31,159.83,159.95
1329,2018-06-07,160.01,160.48,159.39,160.19
1330,2018-06-08,160.23,161.13,160.18,160.33
1331,2018-06-11,160.22,160.22,159.55,159.85
1332,2018-06-12,159.83,159.92,159.37,159.85
1333,2018-06-13,159.79,160.22,159.63,159.8
1334,2018-06-14,160.0,160.85,159.45,160.85
1335,2018-06-15,160.88,161.52,160.75,161.0
1336,2018-06-18,161.35,161.35,161.07,161.11
1337,2018-06-19,161.5,161.86,161.46,161.5
1338,2018-06-20,161.42,161.69,161.31,161.33
1339,2018-06-21,161.3,162.35,161.26,162.22
1340,2018-06-22,162.14,162.24,161.8,162.14
1341,2018-06-25,162.47,162.57,162.01,162.12
1342,2018-06-26,162.06,162.37,161.75,162.06
1343,2018-06-27,162.08,162.55,162.01,162.44
1344,2018-06-28,162.41,162.66,162.18,162.3
1345,2018-06-29,162.14,162.65,161.85,162.42
1346,2018-07-02,162.58,162.89,162.42,162.46
1347,2018-07-03,162.41,162.81,162.22,162.72
1348,2018-07-04,162.61,162.87,162.37,162.44
1349,2018-07-05,162.38,162.78,162.06,162.6
1350,2018-07-06,162.5,162.93,162.47,162.76
1351,2018-07-09,162.66,162.73,162.35,162.55
1352,2018-07-10,162.5,162.57,162.26,162.41
1353,2018-07-11,162.59,162.8,162.4,162.64
1354,2018-07-12,162.55,162.82,162.45,162.68
1355,2018-07-13,162.68,163.22,162.66,162.92
1356,2018-07-16,162.96,162.97,162.44,162.7
1357,2018-07-17,162.6,162.9,162.57,162.77
1358,2018-07-18,162.76,163.2,162.75,162.82
1359,2018-07-19,162.79,163.26,162.7,163.14
1360,2018-07-20,163.16,163.39,162.44,162.49
1361,2018-07-23,162.4,162.54,161.97,161.98
1362,2018-07-24,162.03,162.33,161.82,162.27
1363,2018-07-25,162.35,162.47,161.9,162.02
1364,2018-07-26,161.94,162.37,161.88,161.99
1365,2018-07-27,162.05,162.23,161.97,162.15
1366,2018-07-30,162.13,162.3,161.33,161.62
1367,2018-07-31,161.91,162.05,161.41,161.59
1368,2018-08-01,161.42,161.45,160.86,161.03
1369,2018-08-02,161.17,161.55,161.05,161.4
1370,2018-08-03,161.37,162.12,161.37,162.05
1371,2018-08-06,162.02,162.38,161.83,162.27
1372,2018-08-07,162.22,162.39,161.97,162.02
1373,2018-08-08,162.04,162.27,161.96,162.17
1374,2018-08-09,162.27,162.62,162.22,162.58
1375,2018-08-10,162.7,163.45,162.7,163.32
1376,2018-08-13,163.46,163.62,163.22,163.47
1377,2018-08-14,163.34,163.35,163.11,163.21
1378,2018-08-15,163.33,163.82,163.1,163.56
1379,2018-08-16,163.4,163.67,163.36,163.51
1380,2018-08-17,163.52,163.88,163.42,163.56
1381,2018-08-20,163.64,163.74,163.42,163.67
1382,2018-08-21,163.62,163.71,163.17,163.29
1383,2018-08-22,163.36,163.45,162.91,163.2
1384,2018-08-23,163.21,163.23,162.93,163.13
1385,2018-08-24,163.02,163.16,162.8,163.12
1386,2018-08-27,163.16,163.36,162.55,162.68
1387,2018-08-28,162.67,162.87,162.35,162.53
1388,2018-08-29,162.61,162.68,162.1,162.24
1389,2018-08-30,162.28,163.08,162.13,162.95
1390,2018-08-31,162.93,163.32,162.83,163.13
1391,2018-09-03,163.19,163.49,163.04,163.2
1392,2018-09-04,163.21,163.22,162.8,162.9
1393,2018-09-05,160.37,160.52,159.75,159.98
1394,2018-09-06,159.92,160.48,159.91,160.36
1395,2018-09-07,160.42,160.43,159.83,159.95
1396,2018-09-10,159.94,160.1,159.52,159.74
1397,2018-09-11,159.67,159.67,159.23,159.33
1398,2018-09-12,159.35,159.8,159.34,159.63
1399,2018-09-13,159.71,159.78,159.26,159.47
1400,2018-09-14,159.49,159.54,159.01,159.24
1401,2018-09-17,159.28,159.29,158.84,159.09
1402,2018-09-18,159.07,159.26,158.66,158.68
1403,2018-09-19,158.66,158.87,158.42,158.69
1404,2018-09-20,158.74,158.93,158.38,158.86
1405,2018-09-21,158.74,159.1,158.68,159.07
1406,2018-09-24,159.02,159.14,158.21,158.29
1407,2018-09-25,158.2,158.21,157.75,157.92
1408,2018-09-26,157.93,158.49,157.89,158.46
1409,2018-09-27,158.57,158.79,158.02,158.47
1410,2018-09-28,158.55,159.25,158.4,158.88
1411,2018-10-01,158.75,158.99,158.37,158.81
1412,2018-10-02,159.06,159.78,159.0,159.57
1413,2018-10-03,159.16,159.46,158.21,158.38
1414,2018-10-04,157.99,158.48,157.74,158.05
1415,2018-10-05,158.04,158.12,157.33,157.57
1416,2018-10-08,157.55,158.23,157.5,158.05
1417,2018-10-09,157.95,158.18,157.61,158.13
1418,2018-10-10,158.1,158.16,157.45,158.12
1419,2018-10-11,158.34,158.71,158.12,158.4
1420,2018-10-12,158.16,158.74,157.95,158.57
1421,2018-10-15,158.67,158.87,158.46,158.57
1422,2018-10-16,158.48,158.81,158.34,158.76
1423,2018-10-17,158.72,159.24,158.72,158.93
1424,2018-10-18,158.89,159.94,158.82,159.82
1425,2018-10-19,159.78,160.08,159.07,159.26
1426,2018-10-22,159.08,159.52,158.84,159.28
1427,2018-10-23,159.55,159.98,159.43,159.65
1428,2018-10-24,159.68,160.35,159.66,160.33
1429,2018-10-25,160.29,160.33,159.83,160.09
1430,2018-10-26,160.32,160.9,160.22,160.62
1431,2018-10-29,160.63,160.79,160.06,160.48
1432,2018-10-30,160.34,160.56,159.96,160.29
1433,2018-10-31,160.19,160.37,160.01,160.25
1434,2018-11-01,160.22,160.27,159.75,160.04
1435,2018-11-02,159.72,159.81,159.45,159.53
1436,2018-11-05,159.6,159.91,159.58,159.75
1437,2018-11-06,159.7,160.04,159.61,159.7
1438,2018-11-07,159.82,159.89,159.28,159.3
1439,2018-11-08,159.29,159.51,159.19,159.36
1440,2018-11-09,159.43,160.07,159.43,159.92
1441,2018-11-12,159.95,160.45,159.93,160.27
1442,2018-11-13,160.19,160.42,159.98,160.34
1443,2018-11-14,160.35,160.47,159.96,160.26
1444,2018-11-15,160.15,160.92,160.07,160.62
1445,2018-11-16,160.54,160.76,160.54,160.71
1446,2018-11-19,160.73,160.73,160.24,160.71
1447,2018-11-20,160.63,161.04,160.54,160.85
1448,2018-11-21,160.7,160.78,160.48,160.72
1449,2018-11-22,160.69,160.87,160.53,160.7
1450,2018-11-23,160.66,161.19,160.51,161.0
1451,2018-11-26,160.93,160.99,160.64,160.85
1452,2018-11-27,160.9,161.21,160.82,161.03
1453,2018-11-28,160.99,161.18,160.83,160.85
1454,2018-11-29,161.0,161.42,160.98,161.28
1455,2018-11-30,161.31,161.58,161.27,161.48
1456,2018-12-03,161.03,161.7,161.01,161.68
1457,2018-12-04,161.92,162.43,161.61,162.27
1458,2018-12-05,163.13,163.34,162.82,162.84
1459,2018-12-06,163.15,163.61,162.94,163.25
1460,2018-12-07,163.24,163.46,162.93,163.36
1461,2018-12-10,163.57,163.59,162.98,163.19
1462,2018-12-11,163.15,163.59,162.83,163.31
1463,2018-12-12,163.35,163.53,162.6,162.71
1464,2018-12-13,162.77,163.14,162.51,162.73
1465,2018-12-14,162.89,163.3,162.81,163.17
1466,2018-12-17,163.26,163.3,162.96,163.25
1467,2018-12-18,163.27,163.55,163.22,163.44
1468,2018-12-19,163.48,163.85,163.24,163.71
1469,2018-12-20,163.76,164.01,163.41,163.49
1470,2018-12-21,163.5,163.52,163.27,163.43
1471,2018-12-27,163.15,163.79,163.15,163.58
1472,2018-12-28,163.6,163.76,163.42,163.58
1473,2019-01-02,163.68,164.94,163.58,164.88
1474,2019-01-03,164.91,165.1,164.38,165.03
1475,2019-01-04,165.02,165.04,163.88,164.04
1476,2019-01-07,163.95,164.32,163.76,163.77
1477,2019-01-08,163.78,163.9,163.5,163.72
1478,2019-01-09,163.71,164.11,163.48,163.87
1479,2019-01-10,163.93,164.38,163.93,164.15
1480,2019-01-11,164.24,164.64,164.16,164.43
1481,2019-01-14,164.51,164.88,164.43,164.6
1482,2019-01-15,164.6,164.98,164.38,164.71
1483,2019-01-16,164.79,164.9,164.36,164.69
1484,2019-01-17,164.72,164.89,164.23,164.37
1485,2019-01-18,164.28,164.34,163.84,164.07
1486,2019-01-21,164.19,164.3,164.04,164.2
1487,2019-01-22,164.25,164.75,164.12,164.68
1488,2019-01-23,164.63,164.77,164.34,164.62
1489,2019-01-24,164.69,165.54,164.59,165.42
1490,2019-01-25,165.35,165.43,164.96,165.2
1491,2019-01-28,165.17,165.3,164.69,164.9
1492,2019-01-29,164.93,165.28,164.85,165.25
1493,2019-01-30,165.23,165.53,164.99,165.46
1494,2019-01-31,165.52,165.87,165.3,165.77
1495,2019-02-01,165.73,165.77,165.43,165.55
1496,2019-02-04,165.58,165.64,165.22,165.38
1497,2019-02-05,165.4,165.52,164.93,165.4
1498,2019-02-06,165.43,165.68,165.37,165.53
1499,2019-02-07,165.57,166.45,165.52,166.4
1500,2019-02-08,166.38,166.83,166.26,166.66
1501,2019-02-11,166.68,166.73,166.15,166.2
1502,2019-02-12,166.25,166.25,165.84,166.08
1503,2019-02-13,166.0,166.24,165.86,166.17
1504,2019-02-14,166.23,166.73,166.02,166.5
1505,2019-02-15,166.55,166.64,166.28,166.52
1506,2019-02-18,166.52,166.55,166.28,166.36
1507,2019-02-19,166.42,166.75,166.27,166.45
1508,2019-02-20,166.45,166.69,166.35,166.54
1509,2019-02-21,166.59,166.67,165.85,166.17
1510,2019-02-22,166.17,166.72,166.11,166.64
1511,2019-02-25,166.55,166.62,166.2,166.39
1512,2019-02-26,166.51,166.66,166.16,166.31
1513,2019-02-27,166.35,166.48,165.56,165.74
1514,2019-02-28,165.72,165.97,165.15,165.33
1515,2019-03-01,165.32,165.38,164.97,165.14
1516,2019-03-04,165.17,165.71,165.01,165.66
1517,2019-03-05,165.66,165.79,165.26,165.77
1518,2019-03-06,163.24,163.7,163.06,163.63
1519,2019-03-07,163.6,164.58,163.43,164.51
1520,2019-03-08,164.44,164.74,164.31,164.57
1521,2019-03-11,164.61,164.62,164.32,164.39
1522,2019-03-12,164.25,164.74,163.92,164.63
1523,2019-03-13,164.58,164.68,164.18,164.21
1524,2019-03-14,164.21,164.45,164.07,164.25
1525,2019-03-15,164.22,164.45,163.94,164.28
1526,2019-03-18,164.23,164.36,163.96,164.18
1527,2019-03-19,164.23,164.35,163.63,163.92
1528,2019-03-20,163.9,164.53,163.84,164.46
1529,2019-03-21,164.42,164.93,164.32,164.63
1530,2019-03-22,164.66,165.86,164.62,165.65
1531,2019-03-25,165.6,165.97,165.34,165.84
1532,2019-03-26,165.77,165.83,165.45,165.72
1533,2019-03-27,165.78,166.7,165.68,166.52
1534,2019-03-28,166.55,166.75,166.21,166.21
1535,2019-03-29,166.24,166.42,166.02,166.34
1536,2019-04-01,166.2,166.21,165.6,165.63
1537,2019-04-02,165.83,166.17,165.72,165.9
1538,2019-04-03,165.93,166.0,165.18,165.3
1539,2019-04-04,165.28,165.66,165.19,165.44
1540,2019-04-05,165.34,165.52,165.07,165.34
1541,2019-04-08,165.37,165.55,165.14,165.25
1542,2019-04-09,165.29,165.64,165.11,165.48
1543,2019-04-10,165.51,166.0,165.4,165.83
1544,2019-04-11,165.81,165.87,165.51,165.55
1545,2019-04-12,165.59,165.79,164.56,164.6
1546,2019-04-15,164.6,164.76,164.33,164.67
1547,2019-04-16,164.64,164.94,164.39,164.45
1548,2019-04-17,164.5,164.59,164.06,164.35
1549,2019-04-18,164.38,165.27,164.33,165.13
1550,2019-04-23,165.01,165.13,164.71,164.98
1551,2019-04-24,164.98,165.78,164.96,165.78
1552,2019-04-25,165.7,165.8,165.56,165.67
1553,2019-04-26,165.77,165.92,165.55,165.84
1554,2019-04-29,165.82,165.84,165.33,165.41
1555,2019-04-30,165.49,165.69,164.84,165.34
1556,2019-05-02,165.17,165.48,164.97,165.13
1557,2019-05-03,165.14,165.45,164.82,165.22
1558,2019-05-06,165.54,165.86,165.31,165.36
1559,2019-05-07,165.59,166.18,165.24,166.11
1560,2019-05-08,166.07,166.47,165.92,166.07
1561,2019-05-09,166.15,166.54,166.1,166.24
1562,2019-05-10,166.11,166.4,165.94,166.07
1563,2019-05-13,166.36,166.61,166.1,166.56
1564,2019-05-14,166.52,166.72,166.31,166.61
1565,2019-05-15,166.66,167.43,166.57,167.02
1566,2019-05-16,167.05,167.27,166.78,166.97
1567,2019-05-17,167.05,167.41,166.86,167.03
1568,2019-05-20,167.0,167.07,166.63,166.72
1569,2019-05-21,166.73,166.9,166.33,166.52
1570,2019-05-22,166.51,166.9,166.44,166.86
1571,2019-05-23,166.91,167.4,166.86,167.31
1572,2019-05-24,167.27,167.33,167.1,167.31
1573,2019-05-27,167.34,167.69,167.18,167.59
1574,2019-05-28,167.56,167.93,167.52,167.89
1575,2019-05-29,167.91,168.13,167.85,167.88
1576,2019-05-30,167.83,168.21,167.72,168.19
1577,2019-05-31,168.36,168.63,168.3,168.53
1578,2019-06-03,168.59,168.69,168.33,168.6
1579,2019-06-04,168.53,168.68,168.39,168.5
1580,2019-06-05,170.99,171.31,170.85,171.24
1581,2019-06-06,171.18,171.54,170.64,171.28
1582,2019-06-07,171.33,171.8,171.25,171.74
1583,2019-06-10,171.55,171.66,171.06,171.11
1584,2019-06-11,171.1,171.42,170.98,171.38
1585,2019-06-12,171.38,171.62,171.32,171.48
1586,2019-06-13,171.45,171.69,171.39,171.6
1587,2019-06-14,171.63,171.99,171.59,171.75
1588,2019-06-17,171.69,171.75,171.42,171.58
1589,2019-06-18,171.54,172.88,171.51,172.76
1590,2019-06-19,172.66,172.72,172.09,172.53
1591,2019-06-20,172.6,172.7,172.41,172.59
1592,2019-06-21,172.54,172.65,171.95,172.06
1593,2019-06-24,172.03,172.59,172.02,172.48
1594,2019-06-25,172.46,172.91,172.45,172.84
1595,2019-06-26,172.75,172.82,172.26,172.32
1596,2019-06-27,172.38,172.77,171.92,172.69
1597,2019-06-28,172.67,172.84,172.46,172.72
1598,2019-07-01,172.57,173.33,172.47,173.23
1599,2019-07-02,173.3,173.5,172.97,173.49
1600,2019-07-03,173.6,173.9,173.53,173.67
1601,2019-07-04,173.72,174.05,173.61,173.88
1602,2019-07-05,173.94,173.96,172.99,173.39
1603,2019-07-08,173.41,173.7,173.29,173.3
1604,2019-07-09,173.35,173.46,173.04,173.16
1605,2019-07-10,173.04,173.08,172.02,172.5
1606,2019-07-11,172.55,172.73,171.5,171.51
1607,2019-07-12,171.55,171.88,171.25,171.74
1608,2019-07-15,171.73,172.42,171.49,172.37
1609,2019-07-16,172.33,172.68,172.16,172.45
1610,2019-07-17,172.47,173.13,172.44,173.08
1611,2019-07-18,173.11,173.63,173.02,173.6
1612,2019-07-19,173.47,173.57,173.27,173.44
1613,2019-07-22,173.39,173.79,173.29,173.68
1614,2019-07-23,173.61,173.97,173.56,173.81
1615,2019-07-24,173.77,174.51,173.74,174.19
1616,2019-07-25,174.26,174.92,173.49,174.22
1617,2019-07-26,174.25,174.3,173.92,174.3
1618,2019-07-29,174.36,174.57,174.27,174.44
1619,2019-07-30,174.43,174.65,174.36,174.57
1620,2019-07-31,174.61,175.28,174.52,175.13
1621,2019-08-01,175.02,175.88,174.73,175.85
1622,2019-08-02,175.71,176.1,175.62,175.92
1623,2019-08-05,175.97,176.63,175.93,176.37
1624,2019-08-06,176.61,176.74,176.12,176.67
1625,2019-08-07,176.75,177.74,176.72,177.04
1626,2019-08-08,177.0,177.42,176.38,177.39
1627,2019-08-09,177.5,177.55,176.96,176.98
1628,2019-08-12,177.14,177.68,177.03,177.58
1629,2019-08-13,177.51,177.84,177.31,177.68
1630,2019-08-14,177.7,178.49,177.62,178.46
1631,2019-08-15,178.42,179.66,178.18,179.66
1632,2019-08-16,179.39,179.58,178.14,178.97
1633,2019-08-19,178.73,178.84,177.82,178.18
1634,2019-08-20,178.19,179.19,178.19,178.95
1635,2019-08-21,178.76,178.83,178.19,178.62
1636,2019-08-22,178.69,178.94,177.65,178.07
1637,2019-08-23,178.04,178.83,177.48,178.83
1638,2019-08-26,179.08,179.21,178.22,178.43
1639,2019-08-27,178.51,179.07,178.45,179.07
1640,2019-08-28,179.0,179.46,178.88,179.12
1641,2019-08-29,179.2,179.36,178.57,178.98
1642,2019-08-30,178.91,179.27,178.63,179.1
1643,2019-09-02,179.18,179.2,178.6,179.03
1644,2019-09-03,178.89,179.67,178.81,178.83
1645,2019-09-04,178.97,179.0,177.98,178.68
