,Instrument,Ticker,Date,% change,open,high,low,close
595,Nasdaq 100,NQ,2015-04-08,0.5025125628140756,4378.0,4401.25,4352.75,4400.0
596,Nasdaq 100,NQ,2015-04-09,0.37508524664696097,4399.0,4416.0,4385.75,4415.5
597,Nasdaq 100,NQ,2015-04-12,-0.186862967157424,4415.0,4441.5,4399.5,4406.75
598,Nasdaq 100,NQ,2015-04-13,-0.12484394506866181,4405.5,4414.5,4366.75,4400.0
599,Nasdaq 100,NQ,2015-04-14,0.6022385091756206,4400.25,4429.0,4388.75,4426.75
600,Nasdaq 100,NQ,2015-04-15,-0.25981361197402464,4426.25,4429.5,4398.0,4414.75
601,Nasdaq 100,NQ,2015-04-16,-1.5680724596660127,4416.25,4417.5,4324.0,4347.0
602,Nasdaq 100,NQ,2015-04-19,1.0673093475641195,4356.75,4417.0,4352.25,4403.25
603,Nasdaq 100,NQ,2015-04-20,0.6359661575151847,4402.75,4442.75,4402.75,4430.75
604,Nasdaq 100,NQ,2015-04-21,0.09023234829686544,4433.0,4459.5,4398.5,4437.0
605,Nasdaq 100,NQ,2015-04-22,1.301115241635685,4438.5,4497.25,4418.0,4496.25
606,Nasdaq 100,NQ,2015-04-23,0.8291597106288293,4492.5,4536.25,4489.5,4529.75
607,Nasdaq 100,NQ,2015-04-26,-0.18751378777851357,4533.0,4555.5,4509.25,4524.5
608,Nasdaq 100,NQ,2015-04-27,-0.24865999889485124,4524.25,4531.25,4471.75,4513.0
609,Nasdaq 100,NQ,2015-04-28,-0.8698542855559879,4512.25,4514.0,4456.25,4473.0
610,Nasdaq 100,NQ,2015-04-29,-1.3299061242735775,4474.0,4478.25,4386.5,4414.5
611,Nasdaq 100,NQ,2015-04-30,1.2403715450838178,4414.0,4470.75,4409.75,4468.75
612,Nasdaq 100,NQ,2015-05-03,0.08385978643707404,4471.75,4503.5,4457.0,4475.5
613,Nasdaq 100,NQ,2015-05-04,-1.4193115780062584,4474.0,4480.25,4399.5,4410.5
614,Nasdaq 100,NQ,2015-05-05,-0.8051712406441425,4409.0,4423.5,4341.5,4373.5
615,Nasdaq 100,NQ,2015-05-06,0.7205764611689318,4371.5,4409.25,4332.5,4403.0
616,Nasdaq 100,NQ,2015-05-07,0.9763851044505003,4404.0,4462.75,4401.0,4447.0
617,Nasdaq 100,NQ,2015-05-10,-0.5165637282425593,4452.5,4464.5,4426.75,4429.5
618,Nasdaq 100,NQ,2015-05-11,-0.2143743653390544,4431.5,4438.0,4374.5,4422.0
619,Nasdaq 100,NQ,2015-05-12,0.06782726656115301,4423.0,4457.75,4417.5,4426.0
620,Nasdaq 100,NQ,2015-05-13,1.4743263853584097,4425.75,4493.0,4412.75,4491.0
621,Nasdaq 100,NQ,2015-05-14,0.022276676319890498,4489.0,4507.5,4477.75,4490.0
622,Nasdaq 100,NQ,2015-05-17,0.40634567214027584,4491.25,4517.75,4470.5,4509.5
623,Nasdaq 100,NQ,2015-05-18,-0.2051111480680703,4509.75,4526.5,4496.5,4500.5
624,Nasdaq 100,NQ,2015-05-19,-0.055533959015932055,4501.75,4534.0,4482.25,4499.25
625,Nasdaq 100,NQ,2015-05-20,0.6666666666666714,4500.0,4536.5,4486.5,4530.0
626,Nasdaq 100,NQ,2015-05-21,-0.07725416620681358,4530.5,4542.0,4522.0,4527.0
627,Nasdaq 100,NQ,2015-05-24,-0.03313086692435263,4527.5,4538.5,4517.5,4526.0
628,Nasdaq 100,NQ,2015-05-25,-1.0107705053852527,4526.25,4528.25,4455.0,4480.5
629,Nasdaq 100,NQ,2015-05-26,1.3444159321655746,4481.5,4551.0,4473.0,4541.75
630,Nasdaq 100,NQ,2015-05-27,0.03854201079175823,4540.5,4547.5,4521.75,4542.25
631,Nasdaq 100,NQ,2015-05-28,-0.6439894319682935,4542.0,4545.25,4497.25,4512.75
632,Nasdaq 100,NQ,2015-05-31,0.26030128489145454,4514.0,4538.25,4486.0,4525.75
633,Nasdaq 100,NQ,2015-06-01,-0.5192509528807392,4525.75,4531.75,4480.75,4502.25
634,Nasdaq 100,NQ,2015-06-02,0.5440515183478567,4503.25,4540.75,4501.25,4527.75
635,Nasdaq 100,NQ,2015-06-03,-0.6737725741426033,4526.75,4527.25,4473.25,4496.25
636,Nasdaq 100,NQ,2015-06-04,-0.3170365426330761,4494.75,4506.5,4449.25,4480.5
637,Nasdaq 100,NQ,2015-06-07,-0.9543475834356485,4479.5,4483.25,4422.0,4436.75
638,Nasdaq 100,NQ,2015-06-08,-0.12962858592121052,4435.75,4441.25,4390.25,4430.0
639,Nasdaq 100,NQ,2015-06-09,1.286246192034298,4431.5,4498.25,4430.5,4488.5
640,Nasdaq 100,NQ,2015-06-10,0.12816940651991615,4486.25,4512.25,4479.25,4492.0
641,Nasdaq 100,NQ,2015-06-11,-0.8361204013377943,4485.0,4485.0,4440.5,4447.5
642,Nasdaq 100,NQ,2015-06-14,-0.10158013544018729,4430.0,4437.25,4386.5,4425.5
643,Nasdaq 100,NQ,2015-06-15,0.5533284399525655,4427.75,4456.5,4395.75,4452.25
644,Nasdaq 100,NQ,2015-06-16,0.005615138413162413,4452.25,4476.0,4431.25,4452.5
645,Nasdaq 100,NQ,2015-06-17,1.734298703485436,4454.25,4535.0,4440.0,4531.5
646,Nasdaq 100,NQ,2015-06-18,-0.7450331125827745,4530.0,4539.75,4496.25,4496.25
647,Nasdaq 100,NQ,2015-06-21,0.5650969529085899,4512.5,4552.25,4512.25,4538.0
648,Nasdaq 100,NQ,2015-06-22,0.1046543651886509,4538.75,4548.75,4522.75,4543.5
649,Nasdaq 100,NQ,2015-06-23,-0.5007153075822544,4543.5,4555.25,4514.5,4520.75
650,Nasdaq 100,NQ,2015-06-24,-0.28759471268182324,4520.25,4547.5,4500.0,4507.25
651,Nasdaq 100,NQ,2015-06-25,-0.5880394985021695,4506.5,4517.0,4459.75,4480.0
652,Nasdaq 100,NQ,2015-06-28,-1.1118008916981807,4429.75,4451.5,4368.25,4380.5
653,Nasdaq 100,NQ,2015-06-29,0.07979481333713068,4386.25,4412.25,4372.0,4389.75
654,Nasdaq 100,NQ,2015-06-30,0.711399465027597,4392.75,4441.75,4392.0,4424.0
655,Nasdaq 100,NQ,2015-07-01,0.09042102288782417,4423.75,4441.5,4408.25,4427.75
656,Nasdaq 100,NQ,2015-07-02,-0.22584834283777866,4427.75,4436.0,4412.0,4417.75
657,Nasdaq 100,NQ,2015-07-05,1.4715987173614309,4366.0,4437.25,4344.0,4430.25
658,Nasdaq 100,NQ,2015-07-06,-0.1467434247657735,4429.5,4448.0,4334.5,4423.0
659,Nasdaq 100,NQ,2015-07-07,-1.6563029960429674,4422.5,4422.5,4336.5,4349.25
660,Nasdaq 100,NQ,2015-07-08,-0.1897533206831099,4347.75,4408.0,4331.75,4339.5
661,Nasdaq 100,NQ,2015-07-09,1.5359834320888268,4345.75,4426.5,4345.75,4412.5
662,Nasdaq 100,NQ,2015-07-12,2.3779653284671554,4384.0,4491.75,4372.5,4488.25
663,Nasdaq 100,NQ,2015-07-13,0.74655969691905,4487.25,4529.75,4484.5,4520.75
664,Nasdaq 100,NQ,2015-07-14,0.37063672069480447,4519.25,4539.5,4509.25,4536.0
665,Nasdaq 100,NQ,2015-07-15,1.7036056897122052,4534.5,4612.5,4531.0,4611.75
666,Nasdaq 100,NQ,2015-07-16,0.9490753294647192,4609.75,4654.0,4607.25,4653.5
667,Nasdaq 100,NQ,2015-07-19,0.5108625510862481,4649.0,4686.0,4646.5,4672.75
668,Nasdaq 100,NQ,2015-07-20,-1.182766925341184,4671.25,4683.0,4611.5,4616.0
669,Nasdaq 100,NQ,2015-07-21,0.10827197921177856,4618.0,4636.5,4588.75,4623.0
670,Nasdaq 100,NQ,2015-07-22,0.2542327040623178,4621.75,4634.75,4584.25,4633.5
671,Nasdaq 100,NQ,2015-07-23,-1.4999460451062845,4633.5,4638.75,4544.5,4564.0
672,Nasdaq 100,NQ,2015-07-26,-0.9370376458983998,4562.25,4568.25,4503.5,4519.5
673,Nasdaq 100,NQ,2015-07-27,0.8460049764998558,4521.25,4561.25,4497.0,4559.5
674,Nasdaq 100,NQ,2015-07-28,0.25230364194821675,4558.0,4579.5,4544.0,4569.5
675,Nasdaq 100,NQ,2015-07-29,0.6301024601391703,4562.75,4598.75,4530.75,4591.5
676,Nasdaq 100,NQ,2015-07-30,-0.1307403170452659,4589.25,4608.75,4576.25,4583.25
677,Nasdaq 100,NQ,2015-08-02,-0.20727649593628428,4583.25,4599.25,4540.5,4573.75
678,Nasdaq 100,NQ,2015-08-03,-0.4266491631112501,4570.5,4581.25,4543.5,4551.0
679,Nasdaq 100,NQ,2015-08-04,0.9447434911567569,4551.5,4629.0,4551.0,4594.5
680,Nasdaq 100,NQ,2015-08-05,-1.39380410518865,4591.75,4608.75,4502.75,4527.75
681,Nasdaq 100,NQ,2015-08-06,-0.28715003589375954,4527.25,4533.75,4480.5,4514.25
682,Nasdaq 100,NQ,2015-08-09,1.1262007287181177,4528.5,4580.0,4518.75,4579.5
683,Nasdaq 100,NQ,2015-08-10,-1.4675395526459312,4582.5,4584.75,4485.5,4515.25
684,Nasdaq 100,NQ,2015-08-11,0.437648883718353,4512.75,4535.5,4431.25,4532.5
685,Nasdaq 100,NQ,2015-08-12,-0.3311441028754416,4529.75,4557.0,4508.75,4514.75
686,Nasdaq 100,NQ,2015-08-13,0.4097906744932942,4514.5,4534.0,4499.0,4533.0
687,Nasdaq 100,NQ,2015-08-16,0.6563706563706546,4532.5,4567.75,4503.25,4562.25
688,Nasdaq 100,NQ,2015-08-17,-0.43287671232876335,4562.5,4573.5,4533.75,4542.75
689,Nasdaq 100,NQ,2015-08-18,-0.8419546555139732,4543.0,4552.25,4483.25,4504.75
690,Nasdaq 100,NQ,2015-08-19,-3.1151091121106163,4502.25,4513.0,4360.0,4362.0
691,Nasdaq 100,NQ,2015-08-20,-4.029534657432322,4367.75,4368.25,4189.0,4191.75
692,Nasdaq 100,NQ,2015-08-23,-4.33223782491784,4183.75,4196.25,3908.25,4002.5
693,Nasdaq 100,NQ,2015-08-24,0.70035017508755,3998.0,4204.25,3997.75,4026.0
694,Nasdaq 100,NQ,2015-08-25,4.4032947296711455,4036.75,4229.5,3958.75,4214.5
695,Nasdaq 100,NQ,2015-08-26,2.4983719140370653,4222.75,4332.75,4205.25,4328.25
696,Nasdaq 100,NQ,2015-08-27,-0.06355442569909542,4327.0,4340.75,4281.75,4324.25
697,Nasdaq 100,NQ,2015-08-30,-1.3529139685476395,4324.0,4330.25,4258.5,4265.5
698,Nasdaq 100,NQ,2015-08-31,-2.7015939990623536,4266.0,4268.0,4118.25,4150.75
699,Nasdaq 100,NQ,2015-09-01,2.6802385111124494,4150.75,4263.75,4136.0,4262.0
700,Nasdaq 100,NQ,2015-09-02,-0.6983158265360032,4260.25,4304.25,4219.75,4230.5
701,Nasdaq 100,NQ,2015-09-03,-1.1106516216695184,4231.75,4237.5,4155.0,4184.75
702,Nasdaq 100,NQ,2015-09-06,0.7114246427930908,4181.75,4243.75,4180.0,4211.5
703,Nasdaq 100,NQ,2015-09-07,2.1794643387374606,4209.75,4305.5,4204.0,4301.5
704,Nasdaq 100,NQ,2015-09-08,-0.9766306243460008,4300.5,4369.5,4240.25,4258.5
705,Nasdaq 100,NQ,2015-09-09,0.9626672927917355,4259.0,4327.25,4226.5,4300.0
706,Nasdaq 100,NQ,2015-09-10,0.7759173910506973,4285.25,4319.25,4249.0,4318.5
707,Nasdaq 100,NQ,2015-09-13,-0.4630701551285057,4319.0,4346.5,4281.5,4299.0
708,Nasdaq 100,NQ,2015-09-14,1.2913733930544993,4297.75,4364.0,4280.0,4353.25
709,Nasdaq 100,NQ,2015-09-15,0.6204400528523024,4351.75,4382.25,4335.0,4378.75
710,Nasdaq 100,NQ,2015-09-16,-0.13707236278484913,4377.25,4441.75,4357.0,4371.25
711,Nasdaq 100,NQ,2015-09-17,-1.0581102722489106,4371.0,4382.5,4299.5,4324.75
712,Nasdaq 100,NQ,2015-09-20,0.42777039135209804,4324.75,4361.5,4286.5,4343.25
713,Nasdaq 100,NQ,2015-09-21,-1.83095347766006,4342.0,4345.0,4220.5,4262.5
714,Nasdaq 100,NQ,2015-09-22,0.09380313067948975,4264.25,4292.75,4221.5,4268.25
715,Nasdaq 100,NQ,2015-09-23,-0.4978329623989737,4268.5,4278.75,4185.25,4247.25
716,Nasdaq 100,NQ,2015-09-24,-0.6498109640831728,4232.0,4315.75,4185.5,4204.5
717,Nasdaq 100,NQ,2015-09-27,-2.3628139507201524,4200.5,4239.0,4079.5,4101.25
718,Nasdaq 100,NQ,2015-09-28,-0.8158295281582895,4106.25,4144.25,4040.75,4072.75
719,Nasdaq 100,NQ,2015-09-29,1.8449279803861458,4078.75,4169.0,4066.0,4154.0
720,Nasdaq 100,NQ,2015-09-30,0.8907077515647615,4154.0,4225.75,4116.25,4191.0
721,Nasdaq 100,NQ,2015-10-01,1.772816808929747,4188.25,4263.75,4111.5,4262.5
722,Nasdaq 100,NQ,2015-10-04,1.2976337267336078,4257.75,4329.75,4250.5,4313.0
723,Nasdaq 100,NQ,2015-10-05,-0.591956357727355,4307.75,4322.0,4263.5,4282.25
724,Nasdaq 100,NQ,2015-10-06,1.216374269005854,4275.0,4333.75,4268.0,4327.0
725,Nasdaq 100,NQ,2015-10-07,0.4220629047178477,4324.0,4348.25,4265.0,4342.25
726,Nasdaq 100,NQ,2015-10-08,0.4149377593360981,4338.0,4369.25,4324.5,4356.0
727,Nasdaq 100,NQ,2015-10-11,0.5453501722158478,4355.0,4381.5,4346.25,4378.75
728,Nasdaq 100,NQ,2015-10-12,-0.8453278501256563,4377.0,4390.75,4338.5,4340.0
729,Nasdaq 100,NQ,2015-10-13,-0.07498413797081582,4334.25,4365.25,4317.5,4331.0
730,Nasdaq 100,NQ,2015-10-14,1.764604117409604,4335.25,4412.0,4332.5,4411.75
731,Nasdaq 100,NQ,2015-10-15,0.6576336527014064,4409.75,4439.0,4396.0,4438.75
732,Nasdaq 100,NQ,2015-10-18,0.4171834479648169,4434.5,4455.5,4411.0,4453.0
733,Nasdaq 100,NQ,2015-10-19,-0.6458497135796932,4451.5,4456.0,4414.0,4422.75
734,Nasdaq 100,NQ,2015-10-20,-0.384376236504437,4422.75,4456.25,4394.75,4405.75
735,Nasdaq 100,NQ,2015-10-21,3.5967549781585006,4406.75,4565.5,4402.0,4565.25
736,Nasdaq 100,NQ,2015-10-22,1.063071949147897,4562.25,4637.5,4562.0,4610.75
737,Nasdaq 100,NQ,2015-10-25,0.08669267446900619,4614.0,4630.0,4592.75,4618.0
738,Nasdaq 100,NQ,2015-10-26,0.4708046972238691,4619.75,4651.75,4601.25,4641.5
739,Nasdaq 100,NQ,2015-10-27,0.6957553530014593,4635.25,4678.25,4600.5,4667.5
740,Nasdaq 100,NQ,2015-10-28,0.005359918529237007,4664.25,4670.25,4642.75,4664.5
741,Nasdaq 100,NQ,2015-10-29,-0.4500642948992777,4666.0,4690.25,4636.0,4645.0
742,Nasdaq 100,NQ,2015-11-01,0.9635052212294113,4644.5,4699.5,4625.0,4689.25
743,Nasdaq 100,NQ,2015-11-02,0.5225830533781277,4688.25,4727.5,4677.0,4712.75
744,Nasdaq 100,NQ,2015-11-03,-0.01061176845121281,4711.75,4729.75,4691.25,4711.25
745,Nasdaq 100,NQ,2015-11-04,-0.18584399723889078,4708.25,4727.5,4673.75,4699.5
746,Nasdaq 100,NQ,2015-11-05,0.04786470244110319,4700.75,4708.75,4658.75,4703.0
747,Nasdaq 100,NQ,2015-11-08,-1.1114065408136184,4701.25,4712.75,4622.0,4649.0
748,Nasdaq 100,NQ,2015-11-09,-0.18279569892473546,4650.0,4662.25,4612.5,4641.5
749,Nasdaq 100,NQ,2015-11-10,-0.1777921448197901,4640.25,4674.75,4625.25,4632.0
750,Nasdaq 100,NQ,2015-11-11,-1.0364372469635583,4631.25,4653.25,4581.25,4583.25
751,Nasdaq 100,NQ,2015-11-12,-2.067084810471769,4583.75,4590.5,4485.75,4489.0
752,Nasdaq 100,NQ,2015-11-15,1.881315245910784,4478.25,4565.5,4455.0,4562.5
753,Nasdaq 100,NQ,2015-11-16,0.19185440991064695,4560.75,4597.75,4552.0,4569.5
754,Nasdaq 100,NQ,2015-11-17,1.761391608774133,4570.25,4656.75,4556.25,4650.75
755,Nasdaq 100,NQ,2015-11-18,0.22581859239744517,4649.75,4677.0,4646.75,4660.25
756,Nasdaq 100,NQ,2015-11-19,0.714017286734304,4656.75,4691.5,4652.25,4690.0
757,Nasdaq 100,NQ,2015-11-22,-0.3092014073995131,4689.5,4706.75,4653.75,4675.0
758,Nasdaq 100,NQ,2015-11-23,-0.1872158331104572,4673.75,4684.5,4620.0,4665.0
759,Nasdaq 100,NQ,2015-11-24,0.2840300107181122,4665.0,4684.5,4659.5,4678.25
760,Nasdaq 100,NQ,2015-11-25,0.3365564399807681,4679.75,4703.25,4678.75,4695.5
761,Nasdaq 100,NQ,2015-11-26,-0.17043941411451158,4693.75,4699.0,4664.75,4685.75
762,Nasdaq 100,NQ,2015-11-29,-0.12271902678476465,4685.5,4700.5,4653.5,4679.75
763,Nasdaq 100,NQ,2015-11-30,0.7801228960726689,4678.75,4716.75,4676.5,4715.25
764,Nasdaq 100,NQ,2015-12-01,-0.3605514316012659,4715.0,4739.5,4678.5,4698.0
765,Nasdaq 100,NQ,2015-12-02,-1.7557861133280142,4698.75,4730.25,4579.0,4616.25
766,Nasdaq 100,NQ,2015-12-03,2.133882149046798,4616.0,4723.25,4603.0,4714.5
767,Nasdaq 100,NQ,2015-12-06,-0.4077310034418815,4721.25,4730.0,4670.5,4702.0
768,Nasdaq 100,NQ,2015-12-07,-0.15958295654024823,4699.75,4709.0,4641.25,4692.25
769,Nasdaq 100,NQ,2015-12-08,-1.4284191450804826,4690.5,4707.5,4593.25,4623.5
770,Nasdaq 100,NQ,2015-12-09,0.47577854671280306,4624.0,4674.5,4618.25,4646.0
771,Nasdaq 100,NQ,2015-12-10,-2.4614887428632954,4641.5,4653.5,4521.5,4527.25
772,Nasdaq 100,NQ,2015-12-13,0.8504058755315071,4527.25,4573.5,4471.25,4565.75
773,Nasdaq 100,NQ,2015-12-14,0.7939549909653465,4565.75,4633.0,4560.5,4602.0
774,Nasdaq 100,NQ,2015-12-15,1.0155316606929574,4603.5,4669.75,4575.0,4650.25
775,Nasdaq 100,NQ,2015-12-16,-1.7740981667652278,4650.25,4683.75,4564.75,4567.75
776,Nasdaq 100,NQ,2015-12-17,-1.3021118284276127,4569.5,4588.25,4502.25,4510.0
777,Nasdaq 100,NQ,2015-12-20,1.2849626142342885,4513.75,4571.75,4511.75,4571.75
778,Nasdaq 100,NQ,2015-12-21,0.44867585905012675,4569.0,4594.5,4541.25,4589.5
779,Nasdaq 100,NQ,2015-12-22,0.3539919398758258,4590.5,4620.25,4583.0,4606.75
780,Nasdaq 100,NQ,2015-12-23,0.06510769898540048,4607.75,4630.0,4600.75,4610.75
781,Nasdaq 100,NQ,2015-12-27,0.15181088700931866,4611.0,4619.5,4571.5,4618.0
782,Nasdaq 100,NQ,2015-12-28,1.5592009095338568,4617.75,4697.75,4610.5,4689.75
783,Nasdaq 100,NQ,2015-12-29,-0.7893754333564402,4687.25,4695.0,4643.5,4650.25
784,Nasdaq 100,NQ,2015-12-30,-1.1940619621342563,4648.0,4655.0,4579.5,4592.5
785,Nasdaq 100,NQ,2016-01-03,-1.8780620577027776,4592.5,4606.75,4429.75,4506.25
786,Nasdaq 100,NQ,2016-01-04,-0.5326822772167361,4505.5,4523.0,4457.25,4481.5
787,Nasdaq 100,NQ,2016-01-05,-0.7474341811691261,4482.0,4487.5,4386.0,4448.5
788,Nasdaq 100,NQ,2016-01-06,-3.527891691478004,4450.25,4458.5,4283.0,4293.25
789,Nasdaq 100,NQ,2016-01-07,-0.7794322940902703,4298.0,4370.0,4255.75,4264.5
790,Nasdaq 100,NQ,2016-01-10,0.1055285220144242,4264.25,4304.5,4208.75,4268.75
791,Nasdaq 100,NQ,2016-01-11,0.8192404470712091,4272.25,4345.75,4236.5,4307.25
792,Nasdaq 100,NQ,2016-01-12,-3.01131418624891,4308.75,4365.0,4167.25,4179.0
793,Nasdaq 100,NQ,2016-01-13,1.6142532584000975,4181.5,4300.5,4124.0,4249.0
794,Nasdaq 100,NQ,2016-01-14,-2.567567567567565,4255.0,4268.75,4075.75,4145.75
795,Nasdaq 100,NQ,2016-01-17,0.14539286363360304,4126.75,4177.5,4107.5,4132.75
796,Nasdaq 100,NQ,2016-01-18,0.1693480101608742,4133.5,4215.75,4091.25,4140.5
797,Nasdaq 100,NQ,2016-01-19,-0.30789664332286293,4141.0,4171.5,3983.5,4128.25
798,Nasdaq 100,NQ,2016-01-20,-0.030260848514188865,4130.75,4192.25,4085.75,4129.5
799,Nasdaq 100,NQ,2016-01-21,2.9203271735837575,4126.25,4253.0,4119.0,4246.75
800,Nasdaq 100,NQ,2016-01-24,-1.347851677457328,4247.5,4260.0,4179.25,4190.25
801,Nasdaq 100,NQ,2016-01-25,0.49522673031026443,4190.0,4243.75,4133.0,4210.75
802,Nasdaq 100,NQ,2016-01-26,-1.2394970502353857,4195.25,4218.75,4102.0,4143.25
803,Nasdaq 100,NQ,2016-01-27,-0.02409493404012153,4150.25,4199.0,4106.75,4149.25
804,Nasdaq 100,NQ,2016-01-28,3.258766626360341,4135.0,4271.25,4129.0,4269.75
805,Nasdaq 100,NQ,2016-01-31,0.5394945170937717,4263.25,4309.25,4228.5,4286.25
806,Nasdaq 100,NQ,2016-02-01,-2.2979120494575938,4286.5,4287.0,4170.75,4188.0
807,Nasdaq 100,NQ,2016-02-02,-0.3344481605351177,4186.0,4215.0,4090.5,4172.0
808,Nasdaq 100,NQ,2016-02-03,-0.5336051322021689,4169.75,4206.5,4113.5,4147.5
809,Nasdaq 100,NQ,2016-02-04,-3.0567948872543127,4146.5,4173.5,4001.0,4019.75
810,Nasdaq 100,NQ,2016-02-07,-1.6326277236327513,4027.25,4046.0,3883.0,3961.5
811,Nasdaq 100,NQ,2016-02-08,-0.41682455475559266,3958.5,4004.0,3897.5,3942.0
812,Nasdaq 100,NQ,2016-02-09,0.21494499936780187,3954.5,4041.0,3922.25,3963.0
813,Nasdaq 100,NQ,2016-02-10,-0.0063083522583866625,3963.0,3985.5,3862.25,3962.75
814,Nasdaq 100,NQ,2016-02-11,1.3120545007254094,3963.25,4017.5,3953.0,4015.25
815,Nasdaq 100,NQ,2016-02-14,1.4111649881884887,4021.5,4091.5,4021.5,4078.25
816,Nasdaq 100,NQ,2016-02-15,0.3925898662740792,4075.5,4104.75,4047.0,4091.5
817,Nasdaq 100,NQ,2016-02-16,2.9647288954092517,4089.75,4211.5,4068.25,4211.0
818,Nasdaq 100,NQ,2016-02-17,-1.140616645874175,4208.25,4227.5,4144.0,4160.25
819,Nasdaq 100,NQ,2016-02-18,0.12030075187969658,4156.25,4175.0,4120.25,4161.25
820,Nasdaq 100,NQ,2016-02-21,1.25142891522772,4155.25,4234.0,4146.5,4207.25
821,Nasdaq 100,NQ,2016-02-22,-1.212193237863218,4207.25,4216.5,4154.5,4156.25
822,Nasdaq 100,NQ,2016-02-23,1.4675808973896238,4156.5,4218.5,4084.75,4217.5
823,Nasdaq 100,NQ,2016-02-24,0.7533515244987541,4214.5,4247.75,4170.25,4246.25
824,Nasdaq 100,NQ,2016-02-25,-0.38887579542776507,4243.0,4293.25,4225.0,4226.5
825,Nasdaq 100,NQ,2016-02-28,-0.6094313945920362,4225.25,4263.25,4184.5,4199.5
826,Nasdaq 100,NQ,2016-02-29,3.292254569268323,4199.25,4338.75,4180.25,4337.5
827,Nasdaq 100,NQ,2016-03-01,-0.17303033798592082,4334.5,4357.75,4299.25,4327.0
828,Nasdaq 100,NQ,2016-03-02,-0.06355809787946498,4326.75,4344.5,4293.5,4324.0
829,Nasdaq 100,NQ,2016-03-03,-0.0636132315521678,4323.0,4355.0,4298.0,4320.25
830,Nasdaq 100,NQ,2016-03-06,-0.4165702383707526,4321.0,4330.0,4268.75,4303.0
831,Nasdaq 100,NQ,2016-03-07,-0.5873800523407908,4298.75,4308.75,4251.5,4273.5
832,Nasdaq 100,NQ,2016-03-08,0.5560758604542286,4271.0,4299.0,4256.75,4294.75
833,Nasdaq 100,NQ,2016-03-09,-0.18625225539840073,4295.25,4347.5,4229.75,4287.25
834,Nasdaq 100,NQ,2016-03-10,1.5885066869123392,4280.75,4353.75,4272.75,4348.75
835,Nasdaq 100,NQ,2016-03-13,0.34540325830407426,4342.75,4370.25,4331.5,4357.75
836,Nasdaq 100,NQ,2016-03-14,0.10331171440050468,4355.75,4364.75,4329.5,4360.25
837,Nasdaq 100,NQ,2016-03-15,0.6996616390434127,4359.25,4407.75,4340.5,4389.75
838,Nasdaq 100,NQ,2016-03-16,0.18802347444589884,4387.75,4412.75,4359.75,4396.0
839,Nasdaq 100,NQ,2016-03-17,0.03412581048799268,4395.5,4410.75,4375.75,4397.0
840,Nasdaq 100,NQ,2016-03-20,0.48353148643268185,4394.75,4421.25,4376.75,4416.0
841,Nasdaq 100,NQ,2016-03-21,0.4698822463768124,4416.0,4440.5,4383.75,4436.75
842,Nasdaq 100,NQ,2016-03-22,-0.8963301200744098,4434.75,4441.25,4383.25,4395.0
843,Nasdaq 100,NQ,2016-03-23,0.12514220705347157,4395.0,4401.0,4365.0,4400.5
844,Nasdaq 100,NQ,2016-03-27,-0.2385550380552104,4401.5,4425.75,4381.5,4391.0
845,Nasdaq 100,NQ,2016-03-28,1.6174041801924943,4389.75,4463.5,4374.0,4460.75
846,Nasdaq 100,NQ,2016-03-29,0.43714621980608115,4460.75,4510.25,4456.5,4480.25
847,Nasdaq 100,NQ,2016-03-30,-0.11718096088388563,4480.25,4495.5,4462.25,4475.0
848,Nasdaq 100,NQ,2016-03-31,1.138964881916138,4477.75,4529.5,4441.5,4528.75
849,Nasdaq 100,NQ,2016-04-03,-0.5964544098967224,4526.75,4543.75,4495.25,4499.75
850,Nasdaq 100,NQ,2016-04-04,-0.5278071003944689,4499.75,4501.5,4456.5,4476.0
851,Nasdaq 100,NQ,2016-04-05,1.251117068811439,4476.0,4537.75,4467.25,4532.0
852,Nasdaq 100,NQ,2016-04-06,-1.4227418109628331,4533.5,4539.5,4450.75,4469.0
853,Nasdaq 100,NQ,2016-04-07,0.04476776720761677,4467.5,4509.75,4451.5,4469.5
854,Nasdaq 100,NQ,2016-04-10,-0.5201342281879135,4470.0,4509.75,4446.0,4446.75
855,Nasdaq 100,NQ,2016-04-11,0.9557004722284717,4447.0,4497.5,4426.5,4489.5
856,Nasdaq 100,NQ,2016-04-12,1.33103141011361,4489.0,4553.75,4486.75,4548.75
857,Nasdaq 100,NQ,2016-04-13,0.04948861761795342,4546.5,4563.25,4530.5,4548.75
858,Nasdaq 100,NQ,2016-04-14,-0.21984061555372136,4548.75,4554.5,4523.0,4538.75
859,Nasdaq 100,NQ,2016-04-17,0.6362378976486838,4518.75,4561.25,4501.0,4547.5
860,Nasdaq 100,NQ,2016-04-18,-0.3574964250357482,4545.5,4584.5,4506.75,4529.25
861,Nasdaq 100,NQ,2016-04-19,0.14354331143377408,4528.25,4556.0,4509.0,4534.75
862,Nasdaq 100,NQ,2016-04-20,-0.7279545579881983,4533.25,4551.75,4488.0,4500.25
863,Nasdaq 100,NQ,2016-04-21,-0.4790285746114904,4488.25,4501.75,4431.0,4466.75
864,Nasdaq 100,NQ,2016-04-24,-0.06700915791824968,4477.0,4479.75,4436.0,4474.0
865,Nasdaq 100,NQ,2016-04-25,-1.3639666834367432,4472.25,4489.75,4407.0,4411.25
866,Nasdaq 100,NQ,2016-04-26,0.6356413166855788,4405.0,4433.75,4372.25,4433.0
